ID leka,Назив лека:,Генерички назив:,Облик и паковање:,Kolicina,Oblik,Doza,Врста решења:,АТЦ шифра:,JKL:,EAN:,Врста лека:,Произвођач:,- адреса:,- земља:,Носилац дозволе:,Режим издавања:,Број решења:,Датум решења:,Датум истицања решења:,Сажетак карактеристика о леку:,Упутство за лек:,Текст за спољње и унутрашње паковање:,Одобрене измене:
473153,Barios® Plus,"nebivolol, hidrohlortiazid","film tableta; 5mg+12.5mg; blister, 2x15kom",30 kom,film tableta,5mg+12.5mg,РЕГИСТРАЦИЈА,C07BB12,1107216,8.6001E+12,Хумани лекови,STADA ARZNEIMITTEL AG,"Beogradski put bb,  Vršac",Nemačka,HEMOFARM AD VRŠAC,Р - Лек се може издавати само уз лекарски рецепт,515-01-01150-20-001,14.09.2023.,14.09.2028.,pdf/473153/sazetak_karakteristika_lijeka.pdf,pdf/473153/upustvo_za_upotrebu.pdf,pdf/473153/tekst_za_spoljno_pakovanje.pdf,У припреми
473161,Dimerat®,dimetilfumarat,"gastrorezistentna kapsula, tvrda; 240mg; blister, 4x14kom",56 kom,"gastrorezistentna kapsula, tvrda",240mg,РЕГИСТРАЦИЈА,L04AX07,1079043,8.60603E+12,Хумани лекови,GOODWILL PHARMA DOO SUBOTICA,"Segedinski put 80,  Subotica",Republika Srbija,GOODWILL PHARMA DOO SUBOTICA,Р - Лек се може издавати само уз лекарски рецепт,515-01-02077-22-001,13.09.2023.,13.09.2028.,pdf/473161/sazetak_karakteristika_lijeka.pdf,pdf/473161/upustvo_za_upotrebu.pdf,pdf/473161/tekst_za_spoljno_pakovanje.pdf,У припреми
473169,Docetaxel Corapharm,docetaksel,"koncentrat za rastvor za infuziju; 20mg/mL; bočica staklena, 1x1mL",1 mL,koncentrat za rastvor za infuziju,20mg/mL,РЕГИСТРАЦИЈА,L01CD02,39312,8.60611E+12,Хумани лекови,,"Venac Stepe Stepanovića 22,  Sombor",,CORAPHARM D.O.O.,СЗ - Лек се може употребљавати само у стационарној здравственој установи,515-01-04532-20-001,14.09.2023.,14.09.2028.,pdf/473169/sazetak_karakteristika_lijeka.pdf,pdf/473169/upustvo_za_upotrebu.pdf,pdf/473169/tekst_za_spoljno_pakovanje.pdf,У припреми
473171,Docetaxel Corapharm,docetaksel,"koncentrat za rastvor za infuziju; 80mg/4mL; bočica staklena, 1x4mL",4 mL,koncentrat za rastvor za infuziju,80mg/4mL,РЕГИСТРАЦИЈА,L01CD02,39324,8.60611E+12,Хумани лекови,,"Venac Stepe Stepanovića 22,  Sombor",,CORAPHARM D.O.O.,СЗ - Лек се може употребљавати само у стационарној здравственој установи,515-01-04533-20-001,14.09.2023.,14.09.2028.,pdf/473171/sazetak_karakteristika_lijeka.pdf,pdf/473171/upustvo_za_upotrebu.pdf,pdf/473171/tekst_za_spoljno_pakovanje.pdf,У припреми
473175,Docetaxel Corapharm,docetaksel,"koncentrat za rastvor za infuziju; 160mg/8mL; bočica staklena, 1x8mL",8 mL,koncentrat za rastvor za infuziju,160mg/8mL,РЕГИСТРАЦИЈА,L01CD02,39325,8.60611E+12,Хумани лекови,,"Venac Stepe Stepanovića 22,  Sombor",,CORAPHARM D.O.O.,СЗ - Лек се може употребљавати само у стационарној здравственој установи,515-01-04534-20-001,14.09.2023.,14.09.2028.,pdf/473175/sazetak_karakteristika_lijeka.pdf,pdf/473175/upustvo_za_upotrebu.pdf,pdf/473175/tekst_za_spoljno_pakovanje.pdf,У припреми
473186,Euthyrox®,levotiroksin-natrijum,"tableta; 88mcg; blister, 2x25kom",50 kom,tableta,88mcg,РЕГИСТРАЦИЈА,H03AA01,1040238,8.60611E+12,Хумани лекови,MERCK HEALTHCARE KGaA,"Omladinskih brigada 90 v,  Beograd - Novi Beograd",Nemačka,MERCK D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-03948-22-001,11.09.2023.,11.09.2028.,pdf/473186/sazetak_karakteristika_lijeka.pdf,pdf/473186/upustvo_za_upotrebu.pdf,pdf/473186/tekst_za_spoljno_pakovanje.pdf,У припреми
473192,Euthyrox®,levotiroksin-natrijum,"tableta; 112mcg; blister, 2x25kom",50 kom,tableta,112mcg,РЕГИСТРАЦИЈА,H03AA01,1040237,8.60611E+12,Хумани лекови,MERCK HEALTHCARE KGaA,"Omladinskih brigada 90 v,  Beograd - Novi Beograd",Nemačka,MERCK D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-03949-22-001,11.09.2023.,11.09.2028.,pdf/473192/sazetak_karakteristika_lijeka.pdf,pdf/473192/upustvo_za_upotrebu.pdf,pdf/473192/tekst_za_spoljno_pakovanje.pdf,У припреми
473199,Euthyrox®,levotiroksin-natrijum,"tableta; 137mcg; blister, 2x25kom",50 kom,tableta,137mcg,РЕГИСТРАЦИЈА,H03AA01,1040236,8.60611E+12,Хумани лекови,MERCK HEALTHCARE KGaA,"Omladinskih brigada 90 v,  Beograd - Novi Beograd",Nemačka,MERCK D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-03950-22-001,11.09.2023.,11.09.2028.,pdf/473199/sazetak_karakteristika_lijeka.pdf,pdf/473199/upustvo_za_upotrebu.pdf,pdf/473199/tekst_za_spoljno_pakovanje.pdf,У припреми
473203,Fampridin Teva,fampridin,"tableta sa produženim oslobađanjem; 10mg; blister, 2x14kom",28 kom,tableta sa produženim oslobađanjem,10mg,РЕГИСТРАЦИЈА,N07XX07,1079068,8.60602E+12,Хумани лекови,BALKANPHARMA-DUPNITSA AD,"Đorđa Stanojevića 12,  Beograd",Bugarska,ACTAVIS D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-01431-20-001,05.10.2023.,05.10.2028.,pdf/473203/sazetak_karakteristika_lijeka.pdf,pdf/473203/upustvo_za_upotrebu.pdf,pdf/473203/tekst_za_spoljno_pakovanje.pdf,У припреми
473206,Fampridin Teva,fampridin,"tableta sa produženim oslobađanjem; 10mg; blister, 4x14kom",56 kom,tableta sa produženim oslobađanjem,10mg,РЕГИСТРАЦИЈА,N07XX07,1079069,8.60602E+12,Хумани лекови,BALKANPHARMA-DUPNITSA AD,"Đorđa Stanojevića 12,  Beograd",Bugarska,ACTAVIS D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-01432-20-001,05.10.2023.,05.10.2028.,pdf/473206/sazetak_karakteristika_lijeka.pdf,pdf/473206/upustvo_za_upotrebu.pdf,pdf/473206/tekst_za_spoljno_pakovanje.pdf,У припреми
473209,Placynox,"azot-suboksid, kiseonik","medicinski gas, komprimovani; 50% v/v+50% v/v; boca za gas, 1x2L",2 L,"medicinski gas, komprimovani",50% v/v+50% v/v,РЕГИСТРАЦИЈА,N01AX63,9080040,8.6061E+12,Хумани лекови,,"Banjički put 62,  Beograd",,MESSER TEHNOGAS AD BEOGRAD,СЗ - Лек се може употребљавати само у стационарној здравственој установи,515-01-01192-22-001,26.09.2023.,26.09.2028.,pdf/473209/sazetak_karakteristika_lijeka.pdf,pdf/473209/upustvo_za_upotrebu.pdf,pdf/473209/tekst_za_spoljno_pakovanje.pdf,У припреми
473214,Placynox,"azot-suboksid, kiseonik","medicinski gas, komprimovani; 50% v/v+50% v/v; boca za gas, 1x5L",5 L,"medicinski gas, komprimovani",50% v/v+50% v/v,РЕГИСТРАЦИЈА,N01AX63,9080041,8.6061E+12,Хумани лекови,,"Banjički put 62,  Beograd",,MESSER TEHNOGAS AD BEOGRAD,СЗ - Лек се може употребљавати само у стационарној здравственој установи,515-01-01193-22-001,26.09.2023.,26.09.2028.,pdf/473214/sazetak_karakteristika_lijeka.pdf,pdf/473214/upustvo_za_upotrebu.pdf,pdf/473214/tekst_za_spoljno_pakovanje.pdf,У припреми
473215,Placynox,"azot-suboksid, kiseonik","medicinski gas, komprimovani; 50% v/v+50% v/v; boca za gas, 1x10L",10 L,"medicinski gas, komprimovani",50% v/v+50% v/v,РЕГИСТРАЦИЈА,N01AX63,9080042,8.6061E+12,Хумани лекови,,"Banjički put 62,  Beograd",,MESSER TEHNOGAS AD BEOGRAD,СЗ - Лек се може употребљавати само у стационарној здравственој установи,515-01-01194-22-001,26.09.2023.,26.09.2028.,pdf/473215/sazetak_karakteristika_lijeka.pdf,pdf/473215/upustvo_za_upotrebu.pdf,pdf/473215/tekst_za_spoljno_pakovanje.pdf,У припреми
473216,Placynox,"azot-suboksid, kiseonik","medicinski gas, komprimovani; 50% v/v+50% v/v; boca za gas, 1x15L",15 L,"medicinski gas, komprimovani",50% v/v+50% v/v,РЕГИСТРАЦИЈА,N01AX63,9080043,8.6061E+12,Хумани лекови,,"Banjički put 62,  Beograd",,MESSER TEHNOGAS AD BEOGRAD,СЗ - Лек се може употребљавати само у стационарној здравственој установи,515-01-01195-22-001,26.09.2023.,26.09.2028.,pdf/473216/sazetak_karakteristika_lijeka.pdf,pdf/473216/upustvo_za_upotrebu.pdf,pdf/473216/tekst_za_spoljno_pakovanje.pdf,У припреми
473218,Placynox,"azot-suboksid, kiseonik","medicinski gas, komprimovani; 50% v/v+50% v/v; boca za gas, 1x20L",20 L,"medicinski gas, komprimovani",50% v/v+50% v/v,РЕГИСТРАЦИЈА,N01AX63,9080044,8.6061E+12,Хумани лекови,,"Banjički put 62,  Beograd",,MESSER TEHNOGAS AD BEOGRAD,СЗ - Лек се може употребљавати само у стационарној здравственој установи,515-01-01196-22-001,26.09.2023.,26.09.2028.,pdf/473218/sazetak_karakteristika_lijeka.pdf,pdf/473218/upustvo_za_upotrebu.pdf,pdf/473218/tekst_za_spoljno_pakovanje.pdf,У припреми
473222,Gluformin® XR,metformin,"tableta sa produženim oslobađanjem; 500mg; blister, 3x10kom",30 kom,tableta sa produženim oslobađanjem,500mg,РЕГИСТРАЦИЈА,A10BA02,1043063,8.6001E+12,Хумани лекови,HEMOFARM AD VRŠAC,"Beogradski put bb,  Vršac",Republika Srbija,HEMOFARM AD VRŠAC,Р - Лек се може издавати само уз лекарски рецепт,515-01-00728-21-001,19.09.2023.,19.09.2028.,pdf/473222/sazetak_karakteristika_lijeka.pdf,pdf/473222/upustvo_za_upotrebu.pdf,pdf/473222/tekst_za_spoljno_pakovanje.pdf,У припреми
473228,Gluformin® XR,metformin,"tableta sa produženim oslobađanjem; 750mg; blister, 3x10kom",30 kom,tableta sa produženim oslobađanjem,750mg,РЕГИСТРАЦИЈА,A10BA02,1043064,8.6001E+12,Хумани лекови,HEMOFARM AD VRŠAC,"Beogradski put bb,  Vršac",Republika Srbija,HEMOFARM AD VRŠAC,Р - Лек се може издавати само уз лекарски рецепт,515-01-00729-21-001,19.09.2023.,19.09.2028.,pdf/473228/sazetak_karakteristika_lijeka.pdf,pdf/473228/upustvo_za_upotrebu.pdf,pdf/473228/tekst_za_spoljno_pakovanje.pdf,У припреми
473255,Gluformin® XR,metformin,"tableta sa produženim oslobađanjem; 1000mg; blister, 3x10kom",30 kom,tableta sa produženim oslobađanjem,1000mg,РЕГИСТРАЦИЈА,A10BA02,1043065,8.6001E+12,Хумани лекови,HEMOFARM AD VRŠAC,"Beogradski put bb,  Vršac",Republika Srbija,HEMOFARM AD VRŠAC,Р - Лек се може издавати само уз лекарски рецепт,515-01-00730-21-001,19.09.2023.,19.09.2028.,pdf/473255/sazetak_karakteristika_lijeka.pdf,pdf/473255/upustvo_za_upotrebu.pdf,pdf/473255/tekst_za_spoljno_pakovanje.pdf,У припреми
473268,Translarna®,ataluren,"granule za oralnu suspenziju; 1000mg; kesica, 1x30kom",30 kom,granule za oralnu suspenziju,1000mg,РЕГИСТРАЦИЈА,M09AX03,3169003,3.40093E+12,Хумани лекови,ALMAC PHARMA SERVICES (IRELAND) LIMITED,"Milorada Jovanovića 9,  Beograd",Irska,AMICUS SRB D.O.O.,Р - Лек се може издавати само уз лекарски рецепт,515-01-03620-22-001,05.10.2023.,05.10.2024.,pdf/473268/sazetak_karakteristika_lijeka.pdf,pdf/473268/upustvo_za_upotrebu.pdf,pdf/473268/tekst_za_spoljno_pakovanje.pdf,У припреми
473269,Translarna®,ataluren,"granule za oralnu suspenziju; 1000mg; kesica, 1x30kom",30 kom,granule za oralnu suspenziju,1000mg,РЕГИСТРАЦИЈА,M09AX03,3169003,3.40093E+12,Хумани лекови,,"Milorada Jovanovića 9,  Beograd",,AMICUS SRB D.O.O.,Р - Лек се може издавати само уз лекарски рецепт,515-01-03620-22-001,05.10.2023.,05.10.2024.,pdf/473269/sazetak_karakteristika_lijeka.pdf,pdf/473269/upustvo_za_upotrebu.pdf,pdf/473269/tekst_za_spoljno_pakovanje.pdf,У припреми
473270,Translarna®,ataluren,"granule za oralnu suspenziju; 1000mg; kesica, 1x30kom",30 kom,granule za oralnu suspenziju,1000mg,РЕГИСТРАЦИЈА,M09AX03,3169003,3.40093E+12,Хумани лекови,PTC THERAPEUTICS INTERNATIONAL LIMITED,"Milorada Jovanovića 9,  Beograd",Irska,AMICUS SRB D.O.O.,Р - Лек се може издавати само уз лекарски рецепт,515-01-03620-22-001,05.10.2023.,05.10.2024.,pdf/473270/sazetak_karakteristika_lijeka.pdf,pdf/473270/upustvo_za_upotrebu.pdf,pdf/473270/tekst_za_spoljno_pakovanje.pdf,У припреми
473275,Translarna®,ataluren,"granule za oralnu suspenziju; 250mg; kesica, 1x30kom",30 kom,granule za oralnu suspenziju,250mg,РЕГИСТРАЦИЈА,M09AX03,3169002,3.40093E+12,Хумани лекови,ALMAC PHARMA SERVICES (IRELAND) LIMITED,"Milorada Jovanovića 9,  Beograd",Irska,AMICUS SRB D.O.O.,Р - Лек се може издавати само уз лекарски рецепт,515-01-03619-22-001,05.10.2023.,05.10.2024.,pdf/473275/sazetak_karakteristika_lijeka.pdf,pdf/473275/upustvo_za_upotrebu.pdf,pdf/473275/tekst_za_spoljno_pakovanje.pdf,У припреми
473276,Translarna®,ataluren,"granule za oralnu suspenziju; 250mg; kesica, 1x30kom",30 kom,granule za oralnu suspenziju,250mg,РЕГИСТРАЦИЈА,M09AX03,3169002,3.40093E+12,Хумани лекови,,"Milorada Jovanovića 9,  Beograd",,AMICUS SRB D.O.O.,Р - Лек се може издавати само уз лекарски рецепт,515-01-03619-22-001,05.10.2023.,05.10.2024.,pdf/473276/sazetak_karakteristika_lijeka.pdf,pdf/473276/upustvo_za_upotrebu.pdf,pdf/473276/tekst_za_spoljno_pakovanje.pdf,У припреми
473277,Translarna®,ataluren,"granule za oralnu suspenziju; 250mg; kesica, 1x30kom",30 kom,granule za oralnu suspenziju,250mg,РЕГИСТРАЦИЈА,M09AX03,3169002,3.40093E+12,Хумани лекови,PTC THERAPEUTICS INTERNATIONAL LIMITED,"Milorada Jovanovića 9,  Beograd",Irska,AMICUS SRB D.O.O.,Р - Лек се може издавати само уз лекарски рецепт,515-01-03619-22-001,05.10.2023.,05.10.2024.,pdf/473277/sazetak_karakteristika_lijeka.pdf,pdf/473277/upustvo_za_upotrebu.pdf,pdf/473277/tekst_za_spoljno_pakovanje.pdf,У припреми
473291,Translarna®,ataluren,"granule za oralnu suspenziju; 125mg; kesica, 1x30kom",30 kom,granule za oralnu suspenziju,125mg,РЕГИСТРАЦИЈА,M09AX03,3169001,3.40093E+12,Хумани лекови,ALMAC PHARMA SERVICES (IRELAND) LIMITED,"Milorada Jovanovića 9,  Beograd",Irska,AMICUS SRB D.O.O.,Р - Лек се може издавати само уз лекарски рецепт,515-01-03618-22-001,05.10.2023.,05.10.2024.,pdf/473291/sazetak_karakteristika_lijeka.pdf,pdf/473291/upustvo_za_upotrebu.pdf,pdf/473291/tekst_za_spoljno_pakovanje.pdf,У припреми
473292,Translarna®,ataluren,"granule za oralnu suspenziju; 125mg; kesica, 1x30kom",30 kom,granule za oralnu suspenziju,125mg,РЕГИСТРАЦИЈА,M09AX03,3169001,3.40093E+12,Хумани лекови,,"Milorada Jovanovića 9,  Beograd",,AMICUS SRB D.O.O.,Р - Лек се може издавати само уз лекарски рецепт,515-01-03618-22-001,05.10.2023.,05.10.2024.,pdf/473292/sazetak_karakteristika_lijeka.pdf,pdf/473292/upustvo_za_upotrebu.pdf,pdf/473292/tekst_za_spoljno_pakovanje.pdf,У припреми
473293,Translarna®,ataluren,"granule za oralnu suspenziju; 125mg; kesica, 1x30kom",30 kom,granule za oralnu suspenziju,125mg,РЕГИСТРАЦИЈА,M09AX03,3169001,3.40093E+12,Хумани лекови,PTC THERAPEUTICS INTERNATIONAL LIMITED,"Milorada Jovanovića 9,  Beograd",Irska,AMICUS SRB D.O.O.,Р - Лек се може издавати само уз лекарски рецепт,515-01-03618-22-001,05.10.2023.,05.10.2024.,pdf/473293/sazetak_karakteristika_lijeka.pdf,pdf/473293/upustvo_za_upotrebu.pdf,pdf/473293/tekst_za_spoljno_pakovanje.pdf,У припреми
473295,XELJANZ®,tofacitinib,"tableta sa produženim oslobađanjem; 11mg; blister, 4x7kom",28 kom,tableta sa produženim oslobađanjem,11mg,РЕГИСТРАЦИЈА,L04AA29,1014102,8.60601E+12,Хумани лекови,PFIZER MANUFACTURING DEUTSCHLAND GMBH - BETRIEBSSTATTE FREIBURG,"Trešnjinog cveta 1/VI,  Beograd - Novi Beograd",Nemačka,PFIZER SRB D.O.O.,"СЗР - Лек се може употребљавати у стационарној здравственој установи, изузетно, уз рецепт",515-01-02264-22-001,14.09.2023.,14.09.2028.,pdf/473295/sazetak_karakteristika_lijeka.pdf,pdf/473295/upustvo_za_upotrebu.pdf,pdf/473295/tekst_za_spoljno_pakovanje.pdf,У припреми
473368,Coldrex® sa ukusom šumskog voća,"paracetamol, fenilefrin, askorbinska kiselina","prašak za oralni rastvor; 1000mg+10mg+70mg; kesica, 5x7.6g",38 g,prašak za oralni rastvor,1000mg+10mg+70mg,ОБНОВА,N02BE51,3111318,8.6001E+12,Хумани лекови,SMITHKLINE BEECHAM S.A.,"Beogradski put bb,  Vršac",Španija,HEMOFARM AD VRŠAC,БР - Лек се може издавати и без рецепта,515-01-02607-22-001,18.09.2023.,18.09.2028.,pdf/473368/sazetak_karakteristika_lijeka.pdf,pdf/473368/upustvo_za_upotrebu.pdf,pdf/473368/tekst_za_spoljno_pakovanje.pdf,У припреми
473374,Kalii chloridi UFAR,kalijum-hlorid,"prašak za oralni rastvor; 1g; kesica, 10x1g",10 g,prašak za oralni rastvor,1g,ОБНОВА,A12BA01,2053247,8.6001E+12,Хумани лекови,UFAR D.O.O. BEOGRAD,"Lipovički Put 308 b,  Beograd - Barajevo",Republika Srbija,UFAR D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04578-22-001,13.09.2023.,13.09.2073.,pdf/473374/sazetak_karakteristika_lijeka.pdf,pdf/473374/upustvo_za_upotrebu.pdf,pdf/473374/tekst_za_spoljno_pakovanje.pdf,У припреми
473383,Isoprinosine®,inozin,"tableta; 500mg; blister, 5x10kom",50 kom,tableta,500mg,ОБНОВА,J05AX05,1328651,7.64012E+12,Хумани лекови,"LUSOMEDICAMENTA SOCIEDADE TECNICA FARMACEUTICA, S.A.","Borisavljevićeva 78,  Beograd",Portugalija,EWOPHARMA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04005-22-001,13.09.2023.,13.09.2028.,pdf/473383/sazetak_karakteristika_lijeka.pdf,pdf/473383/upustvo_za_upotrebu.pdf,pdf/473383/tekst_za_spoljno_pakovanje.pdf,У припреми
473391,Analgin®,metamizol-natrijum,"tableta; 500mg; blister, 1x10kom",10 kom,tableta,500mg,ОБНОВА,N02BB02,1086416,5.31E+12,Хумани лекови,ALKALOID AD SKOPJE,"Prahovska 3,  Beograd",Republika Severna Makedonija,ALKALOID D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-03543-22-001,27.09.2023.,27.09.2073.,pdf/473391/sazetak_karakteristika_lijeka.pdf,pdf/473391/upustvo_za_upotrebu.pdf,pdf/473391/tekst_za_spoljno_pakovanje.pdf,У припреми
473399,Neodeksacin®,"deksametazon, neomicin","kapi za oči, rastvor; 1mg/mL+3.5mg/mL; bočica staklena, 1x10mL",10 mL,"kapi za oči, rastvor",1mg/mL+3.5mg/mL,ОБНОВА,S01CA01,7090813,8.6001E+12,Хумани лекови,HEMOFARM AD VRŠAC,"Beogradski put bb,  Vršac",Republika Srbija,HEMOFARM AD VRŠAC,Р - Лек се може издавати само уз лекарски рецепт,515-01-03228-22-001,18.09.2023.,18.09.2073.,pdf/473399/sazetak_karakteristika_lijeka.pdf,pdf/473399/upustvo_za_upotrebu.pdf,pdf/473399/tekst_za_spoljno_pakovanje.pdf,У припреми
473422,Oxaliplatin-PLIVA,oksaliplatin,"koncentrat za rastvor za infuziju; 5mg/mL; bočica staklena, 1x10mL",10 mL,koncentrat za rastvor za infuziju,5mg/mL,ОБНОВА,L01XA03,31364,8.60611E+12,Хумани лекови,PHARMACHEMIE B.V.,"Đorđa Stanojevića 12,  Beograd",Holandija,ACTAVIS D.O.O. BEOGRAD,СЗ - Лек се може употребљавати само у стационарној здравственој установи,515-01-04820-22-001,05.10.2023.,05.10.2073.,pdf/473422/sazetak_karakteristika_lijeka.pdf,pdf/473422/upustvo_za_upotrebu.pdf,pdf/473422/tekst_za_spoljno_pakovanje.pdf,У припреми
